SeniorCitizen,Partner,Dependents,tenure,PhoneService,Contract,PaperlessBilling,MonthlyCharges,TotalCharges,AvgMonthlySpend,ChargeRatio,TotalServices,HasInternetService,HasPhoneService,IsPaperlessBilling,HasPartner,HasDependents,FamilySize,IsMonthToMonth,RecencyScore,MonetaryValue,ServiceFrequency,EstimatedCLV,IsElectronicCheck,ServiceAdoptionRate,ChargesPerService,HasFiberOptic,NoInternetService,HasFullProtection,login_count_mean,login_count_std,login_count_sum,data_usage_gb_mean,data_usage_gb_max,call_minutes_mean,call_minutes_sum,support_tickets_sum,support_tickets_mean,support_calls_sum,late_payment_sum,feature_usage_score_mean,feature_usage_score_std,feature_usage_score_min,recent_login_avg,early_login_avg,engagement_trend,gender_Male,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,tenure_group_1-2 years,tenure_group_2-4 years,tenure_group_4-6 years,MonetaryTier_Medium,MonetaryTier_High,MonetaryTier_VIP
1,0,0,72,1,2,1,117.35,8436.25,115.56506849315069,0.013908560253637145,8,1,1,1,0,0,0,0,0.0136986301369863,8436.25,0.1095890410958904,0.0,0,1.0,13.038888888888888,1,0,1,7.652777777777778,3.7797075757752023,551,49.52119976222397,95.92522616017891,310.21927683979567,22335.78793246529,42,0.5833333333333334,27,1,52.76600952761803,18.746396791233995,10.744560859860753,5.666666666666667,13.0,-7.333333333333333,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1
0,1,0,52,1,2,1,91.6,4627.8,87.31698113207547,0.019789146215001725,5,1,1,1,1,0,1,0,0.018867924528301886,4627.8,0.09433962264150944,0.0,0,0.625,15.266666666666666,1,0,0,7.961538461538462,3.586256655959425,414,48.93027994901461,89.19538197809302,315.1276411239486,16386.637338445325,33,0.6346153846153846,26,3,54.93128860036518,21.391846944349236,11.456487305127968,8.666666666666666,10.0,-1.333333333333334,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
0,0,0,35,1,0,1,62.1,2096.1,58.224999999999994,0.029612321777693008,4,1,1,1,0,0,0,1,0.027777777777777776,2096.1,0.1111111111111111,0.0,1,0.5,12.42,0,0,0,7.257142857142857,4.546122181679271,254,49.85269285211791,94.41722114956696,288.3255875285223,10091.395563498281,25,0.7142857142857143,18,1,49.665400098047876,26.895751378221266,2.509412452165536,5.0,10.0,-5.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
0,1,1,50,1,2,0,20.15,930.9,18.25294117647059,0.021622491683657045,1,0,1,0,1,1,2,0,0.0196078431372549,930.9,0.0196078431372549,0.0,0,0.125,10.075,0,1,0,6.88,3.1664052881745235,344,0.0,0.0,296.6621828203656,14833.10914101828,20,0.4,23,1,54.190277389669625,22.543780540507427,7.765862041089247,7.666666666666667,8.666666666666666,-0.9999999999999991,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0
0,1,0,57,1,0,1,99.65,5497.05,94.77672413793104,0.018124607815498222,5,1,1,1,1,0,1,1,0.017241379310344827,5497.05,0.08620689655172414,0.0,1,0.625,16.608333333333334,1,0,0,7.824561403508772,3.3010972581506026,446,48.92938583526992,78.06950212948311,303.9017257070597,17322.398365302404,35,0.6140350877192983,23,4,51.62986900947239,21.332985293027917,10.71109158911409,4.666666666666667,9.666666666666666,-4.999999999999999,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1
0,1,1,67,1,1,1,112.35,7388.45,108.65367647058824,0.015204108560177008,7,1,1,1,1,1,2,0,0.014705882352941176,7388.45,0.10294117647058823,0.0,0,0.875,14.04375,1,0,0,7.567164179104478,3.5257661131671845,507,47.29701358557856,96.59661583456241,315.364895851507,21129.44802205097,20,0.29850746268656714,21,3,48.09564041685379,22.17241557851592,8.370217367099144,3.6666666666666665,10.333333333333334,-6.666666666666668,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1
0,0,0,11,1,0,1,79.5,795.65,66.30416666666666,0.09979288269629072,4,1,1,1,0,0,0,1,0.08333333333333333,795.65,0.3333333333333333,1510.5,0,0.5,15.9,1,0,0,7.454545454545454,3.7779263191236634,82,43.89976402421633,67.31831753692518,328.07282459851865,3608.801070583705,5,0.45454545454545453,7,0,45.8674870615304,24.842799275316285,5.856502504368949,3.6666666666666665,9.666666666666666,-6.0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,1,0,35,1,1,1,69.0,2441.7,67.82499999999999,0.028247431121300202,5,1,1,1,1,0,1,0,0.027777777777777776,2441.7,0.1388888888888889,0.0,1,0.625,11.5,0,0,0,8.657142857142857,3.6697720488820953,303,47.55780903005339,92.37177121349887,299.30893927234973,10475.812874532241,19,0.5428571428571428,9,1,50.44808134894409,22.29513698594575,7.463264681040889,6.0,8.0,-2.0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
1,1,0,1,1,0,1,73.55,73.55,36.775,0.9865861837692823,2,1,1,1,1,0,1,1,0.5,73.55,1.0,2132.95,1,0.25,24.516666666666666,1,0,0,7.0,0.0,7,46.98026292694427,46.98026292694427,94.3163278794203,94.3163278794203,3,3.0,1,0,66.86407933687615,0.0,66.86407933687615,7.0,7.0,0.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,29,1,0,1,74.2,1993.25,66.44166666666666,0.03720697003886173,2,1,1,1,0,0,0,1,0.03333333333333333,1993.25,0.06666666666666667,74.2,1,0.25,24.733333333333334,1,0,0,7.758620689655173,4.54858826147342,225,52.54606413618169,81.51952304594452,265.74552536367986,7706.620235546716,15,0.5172413793103449,14,2,49.41929063506811,24.84823114123945,5.303462756346963,7.333333333333333,10.0,-2.666666666666667,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
0,0,0,32,1,1,0,20.55,654.55,19.834848484848482,0.03134772328579056,1,0,1,0,0,0,0,0,0.030303030303030304,654.55,0.030303030303030304,0.0,0,0.125,10.275,0,1,0,7.3125,3.613929145814531,234,0.0,0.0,287.05279886812036,9185.689563779852,22,0.6875,16,1,47.388321393067116,23.93764100440479,8.383093763999774,5.666666666666667,11.0,-5.333333333333333,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0
0,0,0,20,1,0,1,51.8,1023.85,48.75476190476191,0.050543982046153096,3,1,1,1,0,0,0,1,0.047619047619047616,1023.85,0.14285714285714285,518.0,0,0.375,12.95,0,0,0,6.8,2.726092248506719,136,60.779579128210045,82.36769985212821,284.24428463072945,5684.885692614589,18,0.9,8,0,35.63099113984922,17.00847308235391,2.975287320091228,4.0,9.666666666666666,-5.666666666666666,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
0,1,1,22,1,0,0,19.05,454.05,19.741304347826087,0.041863531480057135,1,0,1,0,1,1,2,1,0.043478260869565216,454.05,0.043478260869565216,152.4,0,0.125,9.525,0,1,0,8.409090909090908,2.938400778348511,185,0.0,0.0,315.3157621684855,6936.946767706681,24,1.0909090909090908,8,0,57.82506331583886,23.842925343374965,15.827943540927395,8.666666666666666,11.0,-2.333333333333334,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0
0,0,0,26,1,0,1,74.95,1834.95,67.96111111111111,0.04082355183964705,2,1,1,1,0,0,0,1,0.037037037037037035,1834.95,0.07407407407407407,299.8,0,0.25,24.983333333333334,1,0,0,7.884615384615385,4.384763830145683,205,48.87745049607396,65.7527408752415,285.7582210308378,7429.713746801782,17,0.6538461538461539,13,1,46.91368685463116,22.394629913341213,10.696458156758583,5.0,9.666666666666666,-4.666666666666666,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0,0,22,0,2,0,56.75,1304.85,56.73260869565217,0.04345828387640235,5,1,0,0,0,0,0,0,0.043478260869565216,1304.85,0.21739130434782608,454.0,0,0.625,9.458333333333334,0,0,0,6.818181818181818,3.417550830588139,150,58.69709608749701,88.15370749885066,295.0808809903077,6491.77938178677,13,0.5909090909090909,15,0,48.56806703744963,21.840919599064357,12.258201304142679,3.6666666666666665,9.0,-5.333333333333334,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0
0,1,0,70,1,2,0,25.15,1940.85,27.335915492957746,0.012951566804851045,1,0,1,0,1,0,1,0,0.014084507042253521,1940.85,0.014084507042253521,0.0,0,0.125,12.575,0,1,0,7.514285714285714,3.654430930313316,526,0.0,0.0,290.94255679388215,20365.97897557175,45,0.6428571428571429,24,1,52.13681765242418,22.777514743810496,6.580581647252075,5.333333333333333,13.333333333333334,-8.0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0
0,1,1,68,1,2,0,85.3,5560.0,80.57971014492753,0.015338967811544686,7,1,1,0,1,1,2,0,0.014492753623188406,5560.0,0.10144927536231885,0.0,0,0.875,10.6625,0,0,0,8.352941176470589,4.53432910959274,568,48.335740915919544,86.98993066313668,294.40863120723884,20019.78692209224,48,0.7058823529411765,31,0,48.31430835546545,22.694392770920565,6.6006882844607535,6.666666666666667,11.0,-4.333333333333333,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1
0,0,0,17,1,0,1,90.95,1612.2,89.56666666666666,0.056378626332754776,5,1,1,1,0,0,0,1,0.05555555555555555,1612.2,0.2777777777777778,1182.3500000000001,0,0.625,15.158333333333333,1,0,0,7.764705882352941,4.008263523096782,132,43.14825926556598,75.29867125757784,313.08201496879275,5322.394254469476,12,0.7058823529411765,9,0,59.951681570293175,20.75042584718209,20.514351474533434,5.666666666666667,11.333333333333334,-5.666666666666667,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0
0,0,0,2,0,0,1,30.9,59.05,19.683333333333334,0.514571190674438,2,1,0,1,0,0,0,1,0.3333333333333333,59.05,0.6666666666666666,865.1999999999999,1,0.25,10.299999999999999,0,0,0,7.5,2.1213203435596424,15,30.932665388080466,45.56282732317191,333.64771459084784,667.2954291816957,6,3.0,1,0,70.56249782211617,11.965074241096424,62.1019126888364,7.5,7.5,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0,1,0,55,1,1,0,19.7,1140.05,20.358035714285712,0.01726479996494457,1,0,1,0,1,0,1,0,0.017857142857142856,1140.05,0.017857142857142856,0.0,1,0.125,9.85,0,1,0,7.527272727272727,3.6558149795884325,414,0.0,0.0,309.10372069454746,17000.70463820011,34,0.6181818181818182,16,1,55.02659937220193,18.834429581999373,15.04023796542742,4.0,9.666666666666666,-5.666666666666666,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0
0,0,0,38,1,1,1,104.85,3887.25,99.67307692307692,0.02696585867678261,6,1,1,1,0,0,0,0,0.02564102564102564,3887.25,0.15384615384615385,0.0,1,0.75,14.978571428571428,1,0,0,7.552631578947368,3.6517109534606482,287,53.000102495169095,95.0078254838432,300.96988574907454,11436.855658464832,32,0.8421052631578947,12,2,51.9305848112871,20.187177197385914,13.376055718453092,5.333333333333333,9.666666666666666,-4.333333333333333,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1
0,1,1,7,0,0,0,34.65,246.6,30.825,0.13994345718901455,3,1,0,0,1,1,2,1,0.125,246.6,0.375,796.9499999999999,0,0.375,8.6625,0,0,0,8.0,5.2915026221291805,56,50.778674819685,89.98531413967237,278.56723915407105,1949.9706740784975,14,2.0,8,0,52.83750492111689,14.447249845043437,27.626892877731613,2.6666666666666665,11.0,-8.333333333333334,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,1,5,1,0,1,85.75,470.95,78.49166666666666,0.18169297595084224,4,1,1,1,1,1,2,1,0.16666666666666666,470.95,0.6666666666666666,2143.75,1,0.5,17.15,1,0,0,8.8,3.1937438845342627,44,56.08425072185581,79.62213554962315,234.61225899803694,1173.0612949901847,4,0.8,7,0,40.40524454912105,26.703784708244648,4.682346586526044,6.666666666666667,10.333333333333334,-3.666666666666667,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
0,0,0,41,1,2,1,98.8,3959.15,94.26547619047619,0.024948549928664316,6,1,1,1,0,0,0,0,0.023809523809523808,3959.15,0.14285714285714285,0.0,0,0.75,14.114285714285714,1,0,0,7.341463414634147,3.6236014964228684,301,50.467506480855555,84.9664097734846,320.4115189584588,13136.872277296812,20,0.4878048780487805,18,2,47.99912430749508,21.229368000008904,10.374939951845308,4.333333333333333,12.0,-7.666666666666667,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1
0,0,0,11,1,0,1,64.9,716.1,59.675000000000004,0.09050341653883699,4,1,1,1,0,0,0,1,0.08333333333333333,716.1,0.3333333333333333,1233.1000000000001,1,0.5,12.98,0,0,0,9.0,3.0983866769659336,99,49.751921393689,72.86770715901704,334.72717918116325,3681.998970992796,8,0.7272727272727273,4,0,47.23137942724595,25.758046944181583,2.3565290612563357,5.0,12.333333333333334,-7.333333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0
0,1,0,71,1,2,1,83.3,5894.5,81.86805555555556,0.014129420744635739,7,1,1,1,1,0,1,0,0.013888888888888888,5894.5,0.09722222222222222,0.0,0,0.875,10.4125,0,0,0,7.140845070422535,3.5468125515248086,507,50.78801539274467,96.19955454265187,299.33803666899075,21253.000603498345,38,0.5352112676056338,23,2,50.74374672082492,23.225454912508837,2.889598960296465,5.0,9.666666666666666,-4.666666666666666,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1
1,0,0,31,1,0,1,73.55,2094.65,65.4578125,0.035096509436213105,3,1,1,1,0,0,0,1,0.03125,2094.65,0.09375,0.0,0,0.375,18.3875,1,0,0,8.064516129032258,3.7765547250632876,250,53.80094475427315,98.10038278887589,313.2326847382081,9710.21322688445,17,0.5483870967741935,14,3,50.23711314233263,28.22516718214331,5.606071923539162,5.0,9.0,-4.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
0,1,0,68,1,2,1,90.8,6302.85,91.34565217391305,0.014403896031790096,8,1,1,1,1,0,1,0,0.014492753623188406,6302.85,0.11594202898550725,0.0,0,1.0,10.088888888888889,0,0,1,8.132352941176471,4.609867456134238,553,53.37501120129181,110.0138523068641,277.2259198016177,18851.362546510005,43,0.6323529411764706,21,5,52.737960876816764,23.194552281580894,8.849942337124164,5.0,12.0,-7.0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1
0,1,0,72,1,2,1,98.2,7015.9,96.10821917808218,0.013994784021433967,6,1,1,1,1,0,1,0,0.0136986301369863,7015.9,0.0821917808219178,0.0,0,0.75,14.028571428571428,1,0,0,7.291666666666667,4.0400721650227425,525,49.41467815157969,94.36575682135178,290.58922564986386,20922.424246790197,24,0.3333333333333333,23,4,50.72708344344554,23.232581394063317,6.42736332643455,5.0,9.666666666666666,-4.666666666666666,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
0,1,1,24,1,2,0,64.35,1558.65,62.346000000000004,0.04125925688455743,5,1,1,0,1,1,2,0,0.04,1558.65,0.2,386.09999999999997,1,0.625,10.725,0,0,1,7.0,3.230291412348994,168,46.40405324263107,76.16571277026398,354.74765519026323,8513.943724566318,21,0.875,17,3,55.30200824391266,21.876394699560162,25.263535128827304,4.0,9.666666666666666,-5.666666666666666,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
0,0,0,11,1,0,1,100.75,1129.75,94.14583333333333,0.08910015476453681,5,1,1,1,0,0,0,1,0.08333333333333333,1129.75,0.4166666666666667,1914.25,1,0.625,16.791666666666668,1,0,0,8.454545454545455,4.4802597327306,93,49.360745444483285,93.91504652122524,303.7048681495555,3340.7535496451105,13,1.1818181818181819,10,0,55.48416063450525,23.1695082111298,7.2927977717795605,4.0,10.333333333333334,-6.333333333333334,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0
0,1,0,2,1,0,1,62.15,113.1,37.699999999999996,0.5446976336546889,4,1,1,1,1,0,1,1,0.3333333333333333,113.1,1.3333333333333333,1740.2,0,0.5,12.43,0,0,0,8.5,0.7071067811865476,17,55.23590047663525,93.21631612160016,292.34515455192394,584.6903091038479,3,1.5,3,0,49.01186096871781,10.249295790635339,41.76451441277283,8.5,8.5,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0,1,1,72,1,2,1,108.4,7767.25,106.40068493150685,0.013954236797219452,7,1,1,1,1,1,2,0,0.0136986301369863,7767.25,0.0958904109589041,0.0,0,0.875,13.55,1,0,1,7.638888888888889,3.7540796796287577,550,52.22651164385408,114.736385011541,290.6282011824656,20925.230485137523,30,0.4166666666666667,31,5,51.182061245597396,20.766911301640665,5.423366930512221,7.0,8.0,-1.0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1
0,0,0,12,1,0,0,19.7,220.35,16.95,0.08899932234018523,1,0,1,0,0,0,0,1,0.07692307692307693,220.35,0.07692307692307693,354.59999999999997,0,0.125,9.85,0,1,0,7.083333333333333,3.4761089357690347,85,0.0,0.0,311.1184312132265,3733.4211745587177,6,0.5,8,0,48.603408057891166,25.28071471362551,11.489701220761813,6.0,9.666666666666666,-3.666666666666666,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0
0,0,1,32,1,1,0,83.7,2633.3,79.7969696969697,0.03177314656645029,7,1,1,0,0,1,1,0,0.030303030303030304,2633.3,0.21212121212121213,0.0,0,0.875,10.4625,0,0,0,7.625,3.6522198287369503,244,47.66417176443876,76.62722609032132,287.2978288309368,9193.530522589977,29,0.90625,12,0,52.34549616671277,23.84068445483785,11.327719083294005,5.0,12.333333333333334,-7.333333333333334,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0
1,0,0,1,1,0,1,73.0,73.0,36.5,0.9864864864864865,3,1,1,1,0,0,0,1,0.5,73.0,1.5,2117.0,1,0.375,18.25,1,0,0,9.0,0.0,9,57.87121016798275,57.87121016798275,364.15738960364,364.15738960364,4,4.0,0,0,24.425546321132323,0.0,24.425546321132323,9.0,9.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,1,1,12,1,0,1,21.15,306.05,23.542307692307695,0.06888128969223253,1,0,1,1,1,1,2,1,0.07692307692307693,306.05,0.07692307692307693,380.7,1,0.125,10.575,0,1,0,7.083333333333333,3.36987545853858,85,0.0,0.0,307.68716222484346,3692.2459466981218,11,0.9166666666666666,7,1,49.97483385429138,22.737770814175466,3.1569553983681136,4.333333333333333,10.666666666666666,-6.333333333333333,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
0,0,0,43,1,0,1,101.4,4528.0,102.9090909090909,0.022389048355045266,5,1,1,1,0,0,0,1,0.022727272727272728,4528.0,0.11363636363636363,0.0,1,0.625,16.900000000000002,1,0,0,7.441860465116279,3.3473680178213328,320,48.941327250494574,103.9623704540455,298.88339019197133,12851.985778254768,27,0.627906976744186,23,0,48.535762753446306,21.792255426550426,6.098347040699891,4.666666666666667,10.666666666666666,-5.999999999999999,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1
0,1,1,12,1,2,0,21.05,262.05,20.157692307692308,0.08002280935183426,1,0,1,0,1,1,2,0,0.07692307692307693,262.05,0.07692307692307693,378.90000000000003,0,0.125,10.525,0,1,0,6.416666666666667,4.2094770423054895,77,0.0,0.0,282.152677224485,3385.8321266938196,8,0.6666666666666666,8,0,50.139203813822235,26.11853898060066,11.38972561166407,2.3333333333333335,10.333333333333334,-8.0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,26,0,1,0,54.55,1362.85,50.47592592592592,0.03999706712615024,5,1,0,0,0,0,0,0,0.037037037037037035,1362.85,0.18518518518518517,218.2,0,0.625,9.091666666666667,0,0,0,6.615384615384615,3.7102767883479855,172,52.443317343644786,101.6291112870656,294.7478388905728,7663.443811154892,18,0.6923076923076923,8,4,43.27614107836159,23.11924100427321,11.475247837004344,3.0,8.333333333333334,-5.333333333333334,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0
0,0,0,1,1,0,1,70.25,70.25,35.125,0.9859649122807017,2,1,1,1,0,0,0,1,0.5,70.25,1.0,2037.25,1,0.25,23.416666666666668,1,0,0,3.0,0.0,3,45.95916081076354,45.95916081076354,334.8125623786388,334.8125623786388,0,0.0,2,0,78.39371930636969,0.0,78.39371930636969,3.0,3.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,11,1,0,0,23.15,245.2,20.433333333333334,0.09402924451665312,1,0,1,0,0,0,0,1,0.08333333333333333,245.2,0.08333333333333333,439.84999999999997,0,0.125,11.575,0,1,0,7.454545454545454,5.556323179291074,82,0.0,0.0,261.92245384632065,2881.1469923095274,8,0.7272727272727273,7,0,52.96406476809825,23.44802903076045,20.283339475888607,4.666666666666667,11.0,-6.333333333333333,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0
0,0,0,28,0,0,1,30.1,810.85,27.96034482758621,0.037075814497752047,2,1,0,1,0,0,0,1,0.034482758620689655,810.85,0.06896551724137931,60.2,0,0.25,10.033333333333333,0,0,0,7.928571428571429,4.180453381654969,222,49.20029276500181,100.59468713030091,278.02706876923406,7784.757925538554,12,0.42857142857142855,10,1,51.8930695082885,17.629172175587385,8.956717000420314,3.3333333333333335,9.333333333333334,-6.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
1,1,0,66,1,2,1,80.55,5265.1,78.58358208955224,0.015295949564193613,6,1,1,1,1,0,1,0,0.014925373134328358,5265.1,0.08955223880597014,0.0,0,0.75,11.507142857142856,0,0,0,7.803030303030303,3.701225148389059,515,52.619851990076135,100.66521241492568,308.9513426605396,20390.78861559561,38,0.5757575757575758,15,3,50.00832624302943,21.999857386810504,4.367088675216075,5.333333333333333,8.333333333333334,-3.000000000000001,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1
0,1,1,20,1,0,0,96.8,1826.7,86.9857142857143,0.052962740055807846,5,1,1,0,1,1,2,1,0.047619047619047616,1826.7,0.23809523809523808,968.0,0,0.625,16.133333333333333,1,0,0,8.1,2.8451251013101797,162,49.89093572026668,92.91627051898104,307.1093613348053,6142.187226696106,10,0.5,7,0,50.47612457873387,22.55404867301589,16.651731379044552,5.333333333333333,12.0,-6.666666666666667,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0
0,1,0,62,1,1,1,104.3,6613.65,104.97857142857143,0.01576803005450024,7,1,1,1,1,0,1,0,0.015873015873015872,6613.65,0.1111111111111111,0.0,1,0.875,13.0375,1,0,0,7.596774193548387,4.232813571970872,471,49.04159128636993,96.84403430878871,299.7761023404385,18586.11834510719,38,0.6129032258064516,17,5,49.12788966944585,21.99459052287313,2.237511020897036,4.333333333333333,8.666666666666666,-4.333333333333333,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
1,0,0,1,1,0,1,74.2,74.2,37.1,0.9867021276595744,2,1,1,1,0,0,0,1,0.5,74.2,1.0,2151.8,1,0.25,24.733333333333334,1,0,0,9.0,0.0,9,43.98599033202336,43.98599033202336,195.13302164475618,195.13302164475618,5,5.0,1,0,12.432388547178757,0.0,12.432388547178757,9.0,9.0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,1,21,1,0,0,80.35,1747.2,79.41818181818182,0.045961560462189674,3,1,1,0,0,1,1,1,0.045454545454545456,1747.2,0.13636363636363635,723.15,1,0.375,20.0875,1,0,0,7.0476190476190474,3.801002374061223,148,54.824766516864536,83.14408903276166,257.6838340495627,5411.360515040816,20,0.9523809523809523,10,0,48.30543975068929,20.142050515058088,10.715241679155849,4.666666666666667,8.666666666666666,-3.999999999999999,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
0,0,0,1,0,0,1,24.45,24.45,12.225,0.9607072691552063,1,1,0,1,0,0,0,1,0.5,24.45,0.5,709.05,0,0.125,12.225,0,0,0,13.0,0.0,13,25.264352126110087,25.264352126110087,216.11310930565514,216.11310930565514,4,4.0,2,0,10.575463122814414,0.0,10.575463122814414,13.0,13.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,1,38,1,2,1,94.9,3616.25,92.72435897435898,0.026235399820305483,5,1,1,1,1,1,2,0,0.02564102564102564,3616.25,0.1282051282051282,0.0,0,0.625,15.816666666666668,1,0,0,7.105263157894737,3.7832452370247993,270,46.868145914142794,91.46459595320766,297.36451661988775,11299.851631555735,19,0.5,13,3,42.74151959494821,18.562217478284936,7.149511015426832,2.6666666666666665,13.333333333333334,-10.666666666666668,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
0,1,1,18,1,0,0,83.25,1611.15,84.79736842105264,0.05163911546692305,7,1,1,0,1,1,2,1,0.05263157894736842,1611.15,0.3684210526315789,999.0,1,0.875,10.40625,0,0,0,7.722222222222222,3.426635385529,139,45.36812749365581,92.502900372384,299.058328784116,5383.049918114088,11,0.6111111111111112,12,1,47.45972372496205,18.947528315333408,12.464287897979244,5.0,9.666666666666666,-4.666666666666666,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
0,1,0,60,1,2,1,20.5,1198.8,19.652459016393443,0.017086181030171697,1,0,1,1,1,0,1,0,0.01639344262295082,1198.8,0.01639344262295082,0.0,0,0.125,10.25,0,1,0,7.783333333333333,3.7284597931825063,467,0.0,0.0,294.7267954551706,17683.607727310235,29,0.48333333333333334,24,3,52.060030144826754,23.404177635041123,7.40414612502802,6.666666666666667,11.0,-4.333333333333333,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0
